,scoredFor,xGF_before,xGF_after,xGA_before,xGA_after,time_before,time_after,anyone_switch,forw_switch,def_switch,us,them,score_dif
9950,0,0.0,0.0,0.0,0.0,64.0,29.0,0,0,0,"(8476881.0, 8475820.0, 8475169.0, 8478136.0, 8470613.0)","(8477213.0, 8476440.0, 8474291.0, 8477018.0, 8473415.0)",
9951,1,0.0,0.0,0.0,0.0,1.0,29.0,0,0,0,"(8477213.0, 8476440.0, 8474291.0, 8477018.0, 8473415.0)","(8476881.0, 8475820.0, 8475169.0, 8478136.0, 8470613.0)",
9952,0,0.0,0.0,0.0,0.0,0.0,52.0,0,0,0,"(8471685.0, 8475726.0, 8479336.0, 8474166.0, 8478911.0)","(8476994.0, 8470755.0, 8473546.0, 8471274.0, 8477851.0)",
9953,1,0.0,0.0,0.0,0.0,37.0,21.0,0,1,0,"(8476994.0, 8470755.0, 8473546.0, 8471274.0, 8477851.0)","(8471685.0, 8475726.0, 8479336.0, 8474166.0, 8478911.0)",
9954,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,"(8475726.0, 8477960.0, 8475160.0, 8470602.0, 8474563.0)","(8476326.0, 8477989.0, 8478474.0, 8475171.0, 8474218.0)",
9955,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,"(8476326.0, 8477989.0, 8478474.0, 8475171.0, 8474218.0)","(8475726.0, 8477960.0, 8475160.0, 8470602.0, 8474563.0)",
9956,1,0.0,0.0,0.0,0.0,6.0,0.0,1,1,1,"(8473453.0, 8470604.0, 8475160.0, 8474166.0, 8478911.0)","(8479343.0, 8474613.0, 8475209.0, 8475246.0, 8477851.0)",
9957,0,0.0,0.0,0.0,0.0,6.0,0.0,1,1,1,"(8479343.0, 8474613.0, 8475209.0, 8475246.0, 8477851.0)","(8473453.0, 8470604.0, 8475160.0, 8474166.0, 8478911.0)",
9958,1,0.0,0.0,0.0,0.0,2.0,17.0,0,0,0,"(8476207.0, 8478400.0, 8480801.0, 8476331.0, 8478469.0)","(8475184.0, 8476459.0, 8477402.0, 8480145.0, 8477337.0)",
9959,0,0.0,0.0,0.0,0.0,36.0,17.0,0,0,0,"(8475184.0, 8476459.0, 8477402.0, 8480145.0, 8477337.0)","(8476207.0, 8478400.0, 8480801.0, 8476331.0, 8478469.0)",
9960,0,0.0,0.0,0.189575,0.0,0.0,7.0,0,0,0,"(8475170.0, 8475158.0, 8475765.0, 8478407.0, 8474145.0)","(8473604.0, 8479465.0, 8474141.0, 8470607.0, 8477472.0)",
9961,1,0.189575,0.0,0.0,0.0,0.0,7.0,0,1,0,"(8473604.0, 8479465.0, 8474141.0, 8470607.0, 8477472.0)","(8475170.0, 8475158.0, 8475765.0, 8478407.0, 8474145.0)",
9962,1,0.0,0.0,0.0,0.0,26.0,0.0,0,0,0,"(8475170.0, 8475158.0, 8475765.0, 8470151.0, 8476892.0)","(8473604.0, 8479465.0, 8474141.0, 8470281.0, 8476979.0)",
9963,0,0.0,0.0,0.0,0.0,26.0,0.0,0,0,0,"(8473604.0, 8479465.0, 8474141.0, 8470281.0, 8476979.0)","(8475170.0, 8475158.0, 8475765.0, 8470151.0, 8476892.0)",
9964,0,0.0,0.0,0.0,0.0,20.0,64.0,0,0,0,"(8475768.0, 8476897.0, 8474102.0, 8474565.0, 8478407.0)","(8473573.0, 8480946.0, 8476438.0, 8470607.0, 8477472.0)",
9965,1,0.0,0.0,0.0,0.0,18.0,0.0,0,0,1,"(8473573.0, 8480946.0, 8476438.0, 8470607.0, 8477472.0)","(8475768.0, 8476897.0, 8474102.0, 8474565.0, 8478407.0)",
9966,0,0.0,0.0,0.0,0.0,3.0,0.0,1,1,1,"(8475768.0, 8475158.0, 8475765.0, 8470151.0, 8476892.0)","(8478440.0, 8479337.0, 8474141.0, 8470281.0, 8476979.0)",
9967,1,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,"(8478440.0, 8479337.0, 8474141.0, 8470281.0, 8476979.0)","(8475768.0, 8475158.0, 8475765.0, 8470151.0, 8476892.0)",
9968,0,0.0,0.0100935,0.0939216,0.0,0.0,30.0,0,0,0,"(8474150.0, 8473564.0, 8476346.0, 8474774.0, 8478430.0)","(8479351.0, 8475164.0, 8476483.0, 8478491.0, 8476854.0)",
9969,1,0.1918557,0.0,0.0,0.0100935,39.0,30.0,0,0,0,"(8479351.0, 8475164.0, 8476483.0, 8478491.0, 8476854.0)","(8474150.0, 8473564.0, 8476346.0, 8474774.0, 8478430.0)",
9970,0,0.0,0.00897721,0.0924753,0.0,27.0,33.0,0,0,0,"(8479346.0, 8476873.0, 8471707.0, 8474774.0, 8478430.0)","(8474683.0, 8477240.0, 8479368.0, 8478491.0, 8476854.0)",-1.0
9971,1,0.0924753,0.0,0.0,0.00897721,27.0,33.0,0,0,0,"(8474683.0, 8477240.0, 8479368.0, 8478491.0, 8476854.0)","(8479346.0, 8476873.0, 8471707.0, 8474774.0, 8478430.0)",1.0
9972,1,0.11833199999999999,0.0,0.0,0.01,0.0,33.0,0,0,1,"(8478585.0, 8478512.0, 8476346.0, 8479976.0, 8474628.0)","(8474641.0, 8476913.0, 8470621.0, 8475764.0, 8476407.0)",
9973,0,0.026408400000000002,0.01,0.11833199999999999,0.00682294,25.0,65.0,0,0,0,"(8474641.0, 8476913.0, 8470621.0, 8475764.0, 8476407.0)","(8478585.0, 8478512.0, 8476346.0, 8479976.0, 8474628.0)",
9974,0,0.0,0.0,0.0,0.0,3.0,60.0,0,0,0,"(8478512.0, 8476346.0, 8479314.0, 8478233.0, 8478397.0)","(8470612.0, 8477941.0, 8478491.0, 8477034.0, 8476854.0)",
9975,1,0.0,0.0,0.0,0.0,0.0,14.0,0,0,0,"(8470612.0, 8477941.0, 8478491.0, 8477034.0, 8476854.0)","(8478512.0, 8476346.0, 8479314.0, 8478233.0, 8478397.0)",
9976,1,0.1865075,0.00913199,0.0,0.00776814,22.0,39.0,0,0,0,"(8476919.0, 8477407.0, 8478870.0, 8476879.0, 8478846.0)","(8476293.0, 8479999.0, 8477839.0, 8479268.0, 8480935.0)",0.0
9977,0,0.0,0.00776814,0.1865075,0.00913199,22.0,39.0,0,0,0,"(8476293.0, 8479999.0, 8477839.0, 8479268.0, 8480935.0)","(8476919.0, 8477407.0, 8478870.0, 8476879.0, 8478846.0)",0.0
9978,1,0.12067756,0.0,0.0,0.010160500000000001,30.0,14.0,0,0,0,"(8476419.0, 8480314.0, 8474571.0, 8476879.0, 8478846.0)","(8476293.0, 8479999.0, 8477839.0, 8480839.0, 8477499.0)",0.0
9979,0,0.0,0.010160500000000001,0.12067756,0.0,30.0,14.0,0,0,0,"(8476293.0, 8479999.0, 8477839.0, 8480839.0, 8477499.0)","(8476419.0, 8480314.0, 8474571.0, 8476879.0, 8478846.0)",0.0
9980,0,0.0,0.0,0.0,0.0,9.0,43.0,0,0,0,"(8476919.0, 8480314.0, 8478870.0, 8478469.0, 8478868.0)","(8478403.0, 8477933.0, 8478109.0, 8479268.0, 8480935.0)",
9981,1,0.0,0.0,0.0,0.0,9.0,80.0,0,0,0,"(8478403.0, 8477933.0, 8478109.0, 8479268.0, 8480935.0)","(8476919.0, 8480314.0, 8478870.0, 8478469.0, 8478868.0)",
9982,0,0.0,0.0,0.0,0.0,3.0,55.0,0,0,0,"(8476919.0, 8480314.0, 8478870.0, 8476879.0, 8478846.0)","(8478403.0, 8477933.0, 8478109.0, 8480839.0, 8477499.0)",
9983,1,0.0,0.0,0.0,0.0,7.0,35.0,0,0,1,"(8478403.0, 8477933.0, 8478109.0, 8480839.0, 8477499.0)","(8476919.0, 8480314.0, 8478870.0, 8476879.0, 8478846.0)",
9984,0,0.0,0.0,0.0,0.0,2.0,16.0,1,1,1,"(8476207.0, 8478400.0, 8480801.0, 8476331.0, 8477971.0)","(8476878.0, 8469506.0, 8475728.0, 8476931.0, 8477986.0)",
9985,1,0.0,0.0,0.0,0.0,2.0,16.0,1,1,1,"(8476878.0, 8469506.0, 8475728.0, 8476931.0, 8477986.0)","(8476207.0, 8478400.0, 8480801.0, 8476331.0, 8477971.0)",
9986,0,0.055817399999999996,0.0,0.037073199999999994,0.0,39.0,40.0,0,0,0,"(8478010.0, 8476826.0, 8476453.0, 8474151.0, 8478416.0)","(8475786.0, 8478483.0, 8475166.0, 8476853.0, 8480157.0)",0.0
9987,1,0.037073199999999994,0.0,0.0,0.0,0.0,40.0,0,0,0,"(8475786.0, 8478483.0, 8475166.0, 8476853.0, 8480157.0)","(8478010.0, 8476826.0, 8476453.0, 8474151.0, 8478416.0)",0.0
9988,1,0.0,0.0,0.0,0.0,0.0,10.0,0,0,0,"(8474870.0, 8473986.0, 8474564.0, 8471873.0, 8479410.0)","(8466139.0, 8479318.0, 8477953.0, 8478408.0, 8480157.0)",
9989,0,0.0,0.0,0.0,0.0,0.0,10.0,1,1,1,"(8466139.0, 8479318.0, 8477953.0, 8478408.0, 8480157.0)","(8474870.0, 8473986.0, 8474564.0, 8471873.0, 8479410.0)",
9990,1,0.0,0.0,0.0,0.0,29.0,25.0,0,0,1,"(8474573.0, 8475754.0, 8477936.0, 8476917.0, 8477506.0)","(8477493.0, 8478366.0, 8478211.0, 8471735.0, 8477346.0)",
9991,0,0.0,0.0,0.0,0.0,9.0,25.0,0,0,0,"(8477493.0, 8478366.0, 8478211.0, 8471735.0, 8477346.0)","(8474573.0, 8475754.0, 8477936.0, 8476917.0, 8477506.0)",
9992,0,0.0,0.0,0.22192280000000003,0.0,3.0,31.0,0,0,0,"(8477994.0, 8477946.0, 8474722.0, 8477479.0, 8478176.0)","(8477955.0, 8477404.0, 8471675.0, 8476874.0, 8471724.0)",
9993,1,0.22192280000000003,0.0,0.0,0.0,23.0,31.0,0,0,0,"(8477955.0, 8477404.0, 8471675.0, 8476874.0, 8471724.0)","(8477994.0, 8477946.0, 8474722.0, 8477479.0, 8478176.0)",
9994,0,0.0,0.0,0.0,0.0,2.0,36.0,1,1,1,"(8471794.0, 8476960.0, 8481433.0, 8478176.0, 8477474.0)","(8471215.0, 8473548.0, 8475810.0, 8477969.0, 8475790.0)",
9995,1,0.0,0.0,0.0,0.0,2.0,36.0,1,1,1,"(8471215.0, 8473548.0, 8475810.0, 8477969.0, 8475790.0)","(8471794.0, 8476960.0, 8481433.0, 8478176.0, 8477474.0)",
9996,0,0.00988398,0.0,0.205749,0.0,18.0,21.0,0,0,0,"(8480829.0, 8470775.0, 8474038.0, 8474818.0, 8477850.0)","(8474189.0, 8475792.0, 8474176.0, 8477043.0, 8468498.0)",
9997,1,0.205749,0.0,0.0,0.0,3.0,21.0,0,0,0,"(8474189.0, 8475792.0, 8474176.0, 8477043.0, 8468498.0)","(8480829.0, 8470775.0, 8474038.0, 8474818.0, 8477850.0)",
9998,0,0.0,0.0,0.0,0.0,4.0,40.0,0,0,0,"(8480829.0, 8470775.0, 8474038.0, 8474818.0, 8477850.0)","(8475343.0, 8476329.0, 8477444.0, 8477043.0, 8468498.0)",
9999,1,0.0,0.0,0.0,0.0,0.0,57.0,0,0,0,"(8475343.0, 8476329.0, 8477444.0, 8477043.0, 8468498.0)","(8480829.0, 8470775.0, 8474038.0, 8474818.0, 8477850.0)",
10000,1,0.0230901,0.0,0.0,0.0,9.0,44.0,1,1,1,"(8478401.0, 8479415.0, 8471226.0, 8472382.0, 8476923.0)","(8478027.0, 8480830.0, 8476921.0, 8477938.0, 8477845.0)",
10001,0,0.0,0.0,0.0230901,0.0,9.0,44.0,1,1,1,"(8478027.0, 8480830.0, 8476921.0, 8477938.0, 8477845.0)","(8478401.0, 8479415.0, 8471226.0, 8472382.0, 8476923.0)",
10002,0,0.0,0.0,0.20028900000000002,0.0161877,0.0,28.0,0,0,1,"(8471233.0, 8476474.0, 8479414.0, 8477355.0, 8477463.0)","(8475735.0, 8477998.0, 8476934.0, 8476462.0, 8476958.0)",
10003,1,0.20028900000000002,0.0161877,0.0,0.0,22.0,28.0,0,0,0,"(8475735.0, 8477998.0, 8476934.0, 8476462.0, 8476958.0)","(8471233.0, 8476474.0, 8479414.0, 8477355.0, 8477463.0)",
10004,0,0.0,0.0,0.0,0.0,41.0,33.0,0,0,0,"(8480002.0, 8476399.0, 8475844.0, 8472382.0, 8476923.0)","(8468508.0, 8478427.0, 8475799.0, 8477488.0, 8476958.0)",
10005,1,0.0,0.0,0.0,0.0,22.0,33.0,0,0,0,"(8468508.0, 8478427.0, 8475799.0, 8477488.0, 8476958.0)","(8480002.0, 8476399.0, 8475844.0, 8472382.0, 8476923.0)",
10006,0,0.0,0.0,0.611467,0.0,2.0,20.0,0,1,0,"(8475260.0, 8475321.0, 8477290.0, 8476906.0, 8479026.0)","(8477952.0, 8477964.0, 8470257.0, 8474565.0, 8478407.0)",0.0
10007,1,0.611467,0.0,0.0,0.0,2.0,20.0,0,1,0,"(8477952.0, 8477964.0, 8470257.0, 8474565.0, 8478407.0)","(8475260.0, 8475321.0, 8477290.0, 8476906.0, 8479026.0)",0.0
10008,1,0.20777600000000002,0.0,0.0,0.267729,21.0,13.0,0,0,0,"(8477451.0, 8476872.0, 8478067.0, 8475462.0, 8477462.0)","(8480023.0, 8476897.0, 8474034.0, 8474125.0, 8474565.0)",
10009,0,0.0,0.267729,0.20777600000000002,0.0,0.0,13.0,0,0,0,"(8480023.0, 8476897.0, 8474034.0, 8474125.0, 8474565.0)","(8477451.0, 8476872.0, 8478067.0, 8475462.0, 8477462.0)",
10010,0,0.0,0.0,0.267729,0.0,13.0,16.0,0,1,0,"(8475260.0, 8475321.0, 8477290.0, 8477502.0, 8479026.0)","(8480023.0, 8475098.0, 8474034.0, 8474565.0, 8478407.0)",
10011,1,0.267729,0.0,0.0,0.0,13.0,16.0,0,0,0,"(8480023.0, 8475098.0, 8474034.0, 8474565.0, 8478407.0)","(8475260.0, 8475321.0, 8477290.0, 8477502.0, 8479026.0)",
10012,1,0.5511679999999999,0.0,0.0,0.0104134,10.0,38.0,1,1,1,"(8474161.0, 8476872.0, 8474037.0, 8477948.0, 8478500.0)","(8475170.0, 8475158.0, 8475765.0, 8474125.0, 8470151.0)",-3.0
10013,0,0.0,0.0,0.5511679999999999,0.0,10.0,31.0,0,0,1,"(8475170.0, 8475158.0, 8475765.0, 8474125.0, 8470151.0)","(8474161.0, 8476872.0, 8474037.0, 8477948.0, 8478500.0)",3.0
10014,1,0.16706549999999998,0.0,0.0,0.0,13.0,0.0,0,0,1,"(8476461.0, 8473512.0, 8474037.0, 8477948.0, 8478500.0)","(8476897.0, 8475158.0, 8474102.0, 8476441.0, 8474145.0)",
10015,0,0.0,0.0,0.11850999999999999,0.0,8.0,32.0,0,0,1,"(8476897.0, 8475158.0, 8474102.0, 8476441.0, 8474145.0)","(8476461.0, 8473512.0, 8474037.0, 8477948.0, 8478500.0)",
10016,0,0.0,0.0,0.0,0.0,16.0,38.0,0,0,0,"(8478439.0, 8476872.0, 8478067.0, 8477948.0, 8478500.0)","(8475170.0, 8475158.0, 8475765.0, 8476441.0, 8478407.0)",
10017,1,0.0,0.0,0.0,0.0,2.0,38.0,0,0,0,"(8475170.0, 8475158.0, 8475765.0, 8476441.0, 8478407.0)","(8478439.0, 8476872.0, 8478067.0, 8477948.0, 8478500.0)",
10018,0,0.0,0.0,0.0,0.0,20.0,82.0,0,0,0,"(8476461.0, 8473512.0, 8474161.0, 8477462.0, 8479026.0)","(8477952.0, 8477964.0, 8470257.0, 8476441.0, 8474145.0)",
10019,1,0.0,0.0,0.0,0.0,20.0,34.0,0,0,1,"(8477952.0, 8477964.0, 8470257.0, 8476441.0, 8474145.0)","(8476461.0, 8473512.0, 8474161.0, 8477462.0, 8479026.0)",
10020,0,0.0,0.0,0.0,0.0,21.0,0.0,1,1,1,"(8477213.0, 8474291.0, 8470626.0, 8471303.0, 8479442.0)","(8476925.0, 8474009.0, 8475766.0, 8475218.0, 8474056.0)",
10021,1,0.0,0.0,0.0,0.0,29.0,0.0,1,1,1,"(8476925.0, 8474009.0, 8475766.0, 8475218.0, 8474056.0)","(8477213.0, 8474291.0, 8470626.0, 8471303.0, 8479442.0)",
10022,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"(8478874.0, 8477937.0, 8476410.0, 8481479.0, 8477018.0)","(8476925.0, 8474009.0, 8475766.0, 8475176.0, 8474600.0)",
10023,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"(8476925.0, 8474009.0, 8475766.0, 8475176.0, 8474600.0)","(8478874.0, 8477937.0, 8476410.0, 8481479.0, 8477018.0)",
10024,0,0.0,0.0,0.0,0.0,27.0,0.0,0,0,0,"(8475727.0, 8480012.0, 8478444.0, 8471303.0, 8479442.0)","(8475793.0, 8476887.0, 8478042.0, 8475218.0, 8474056.0)",
10025,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,"(8475793.0, 8476887.0, 8478042.0, 8475218.0, 8474056.0)","(8475727.0, 8480012.0, 8478444.0, 8471303.0, 8479442.0)",
10026,1,0.0,0.0,0.0,0.0,5.0,0.0,0,0,0,"(8475807.0, 8478569.0, 8470655.0, 8478443.0, 8476891.0)","(8477987.0, 8470595.0, 8479316.0, 8475868.0, 8474688.0)",
10027,0,0.0,0.0,0.0,0.0,13.0,43.0,0,0,1,"(8477987.0, 8470595.0, 8479316.0, 8475868.0, 8474688.0)","(8475807.0, 8478569.0, 8470655.0, 8478443.0, 8476891.0)",
10028,1,0.0,0.0,0.0,0.0,17.0,19.0,0,0,0,"(8470638.0, 8477956.0, 8478498.0, 8478443.0, 8476891.0)","(8477987.0, 8478493.0, 8479316.0, 8476463.0, 8476779.0)",
10029,0,0.0,0.0,0.0,0.0,41.0,19.0,0,0,0,"(8477987.0, 8478493.0, 8479316.0, 8476463.0, 8476779.0)","(8470638.0, 8477956.0, 8478498.0, 8478443.0, 8476891.0)",
10030,1,0.9836725,0.238134,0.0,0.0,2.0,0.0,1,1,1,"(8476460.0, 8471218.0, 8478398.0, 8470834.0, 8474574.0)","(8479370.0, 8477413.0, 8475268.0, 8475747.0, 8474013.0)",0.0
10031,0,0.0,0.0,1.1140767999999999,0.238134,26.0,0.0,1,1,1,"(8479370.0, 8477413.0, 8475268.0, 8475747.0, 8474013.0)","(8476460.0, 8471218.0, 8478398.0, 8470834.0, 8474574.0)",0.0
10032,1,1.2218065,0.0,0.0,0.0,2.0,0.0,1,1,1,"(8476460.0, 8471218.0, 8478398.0, 8470834.0, 8474574.0)","(8479370.0, 8477413.0, 8475268.0, 8475747.0, 8474013.0)",0.0
10033,0,0.0,0.0,1.3522108,0.0,26.0,0.0,1,1,1,"(8479370.0, 8477413.0, 8475268.0, 8475747.0, 8474013.0)","(8476460.0, 8471218.0, 8478398.0, 8470834.0, 8474574.0)",0.0
10034,1,0.437979,0.0,0.0,0.0,0.0,0.0,1,1,1,"(8473618.0, 8475763.0, 8477940.0, 8476885.0, 8476470.0)","(8474569.0, 8471262.0, 8477456.0, 8475197.0, 8477507.0)",1.0
10035,0,0.0,0.0135409,0.437979,0.0,0.0,51.0,0,0,0,"(8474569.0, 8471262.0, 8477456.0, 8475197.0, 8477507.0)","(8473618.0, 8475763.0, 8477940.0, 8476885.0, 8476470.0)",-1.0
10036,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"(8477429.0, 8473412.0, 8479339.0, 8475279.0, 8470834.0)","(8474569.0, 8471262.0, 8477456.0, 8475197.0, 8477507.0)",
10037,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,"(8474569.0, 8471262.0, 8477456.0, 8475197.0, 8477507.0)","(8477429.0, 8473412.0, 8479339.0, 8475279.0, 8470834.0)",
10038,0,0.0,0.0,0.0,0.0,0.0,30.0,0,1,0,"(8476460.0, 8471218.0, 8478398.0, 8475279.0, 8476885.0)","(8479370.0, 8473544.0, 8471262.0, 8473446.0, 8479398.0)",
10039,1,0.0,0.0,0.0,0.0,0.0,30.0,0,0,1,"(8479370.0, 8473544.0, 8471262.0, 8473446.0, 8479398.0)","(8476460.0, 8471218.0, 8478398.0, 8475279.0, 8476885.0)",
10040,1,0.0837947,0.108519,0.0,0.0,22.0,53.0,0,0,0,"(8466138.0, 8478099.0, 8475834.0, 8478136.0, 8470613.0)","(8477934.0, 8478402.0, 8475178.0, 8476457.0, 8477498.0)",
10041,0,0.0,0.0,0.0837947,0.108519,22.0,16.0,0,0,0,"(8477934.0, 8478402.0, 8475178.0, 8476457.0, 8477498.0)","(8466138.0, 8478099.0, 8475834.0, 8478136.0, 8470613.0)",
10042,1,0.025665800000000003,0.0,0.0,0.0,6.0,31.0,0,0,1,"(8474679.0, 8476881.0, 8475169.0, 8478136.0, 8470613.0)","(8477934.0, 8478402.0, 8475178.0, 8471284.0, 8476988.0)",
10043,0,0.0,0.0,0.0817184,0.0,33.0,31.0,0,0,0,"(8477934.0, 8478402.0, 8475178.0, 8471284.0, 8476988.0)","(8474679.0, 8476881.0, 8475169.0, 8478136.0, 8470613.0)",
10044,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"(8476881.0, 8478099.0, 8475834.0, 8475455.0, 8475841.0)","(8477934.0, 8478402.0, 8475178.0, 8471284.0, 8476988.0)",
10045,1,0.0,0.0,0.0,0.0,52.0,0.0,1,1,1,"(8477934.0, 8478402.0, 8475178.0, 8471284.0, 8476988.0)","(8476881.0, 8478099.0, 8475834.0, 8475455.0, 8475841.0)",
10046,1,0.0,0.0,0.0,0.0,25.0,12.0,0,0,0,"(8474679.0, 8476881.0, 8475169.0, 8471709.0, 8470613.0)","(8476454.0, 8475163.0, 8473473.0, 8471284.0, 8476988.0)",
10047,0,0.0,0.0,0.0,0.0,25.0,72.0,0,0,0,"(8476454.0, 8475163.0, 8473473.0, 8471284.0, 8476988.0)","(8474679.0, 8476881.0, 8475169.0, 8471709.0, 8470613.0)",
10048,0,0.0,0.030520599999999995,0.102096,0.0,16.0,22.0,0,0,0,"(8479343.0, 8475209.0, 8477989.0, 8475171.0, 8474218.0)","(8471669.0, 8475913.0, 8474157.0, 8468674.0, 8477220.0)",
10049,1,0.102096,0.0,0.0,0.030520599999999995,16.0,22.0,0,0,0,"(8471669.0, 8475913.0, 8474157.0, 8468674.0, 8477220.0)","(8479343.0, 8475209.0, 8477989.0, 8475171.0, 8474218.0)",
10050,1,0.45698330000000004,0.0,0.0,0.31846441,35.0,40.0,0,0,0,"(8479343.0, 8475209.0, 8477989.0, 8479345.0, 8471274.0)","(8471669.0, 8475913.0, 8474157.0, 8468674.0, 8477220.0)",
10051,0,0.0,0.31846441,0.45698330000000004,0.0,35.0,40.0,0,0,0,"(8471669.0, 8475913.0, 8474157.0, 8468674.0, 8477220.0)","(8479343.0, 8475209.0, 8477989.0, 8479345.0, 8471274.0)",
10052,1,0.0,0.0,0.0,0.0,3.0,22.0,1,1,1,"(8474613.0, 8476326.0, 8478474.0, 8471769.0, 8475246.0)","(8471669.0, 8475913.0, 8474157.0, 8475188.0, 8477447.0)",
10053,0,0.0,0.0,0.0,0.0,3.0,22.0,0,1,0,"(8471669.0, 8475913.0, 8474157.0, 8475188.0, 8477447.0)","(8474613.0, 8476326.0, 8478474.0, 8471769.0, 8475246.0)",
10054,1,0.0,0.0,0.0,0.0,6.0,0.0,0,0,1,"(8474613.0, 8476326.0, 8478474.0, 8475171.0, 8474218.0)","(8471669.0, 8475913.0, 8474157.0, 8476525.0, 8477447.0)",
10055,0,0.0,0.0,0.0,0.0,6.0,0.0,1,1,1,"(8471669.0, 8475913.0, 8474157.0, 8476525.0, 8477447.0)","(8474613.0, 8476326.0, 8478474.0, 8475171.0, 8474218.0)",
10056,1,0.0,0.0,0.0,0.0,5.0,22.0,0,0,1,"(8476851.0, 8476393.0, 8478856.0, 8479345.0, 8471274.0)","(8471669.0, 8475204.0, 8475913.0, 8475188.0, 8477447.0)",
10057,0,0.0,0.0,0.0,0.0,13.0,22.0,0,0,0,"(8471669.0, 8475204.0, 8475913.0, 8475188.0, 8477447.0)","(8476851.0, 8476393.0, 8478856.0, 8479345.0, 8471274.0)",
10058,0,0.0,0.0,0.0,0.0,14.0,49.0,0,0,0,"(8478550.0, 8475168.0, 8474715.0, 8477495.0, 8478460.0)","(8475184.0, 8476459.0, 8477402.0, 8471686.0, 8477950.0)",
10059,1,0.0,0.0,0.0,0.0,14.0,49.0,0,0,0,"(8475184.0, 8476459.0, 8477402.0, 8471686.0, 8477950.0)","(8478550.0, 8475168.0, 8474715.0, 8477495.0, 8478460.0)",
10060,1,0.0,0.0,0.0,0.0,3.0,31.0,0,0,1,"(8476288.0, 8476981.0, 8473422.0, 8476449.0, 8478567.0)","(8479353.0, 8479968.0, 8476918.0, 8480145.0, 8479324.0)",
10061,0,0.0,0.0,0.0,0.0,38.0,31.0,0,0,0,"(8479353.0, 8479968.0, 8476918.0, 8480145.0, 8479324.0)","(8476288.0, 8476981.0, 8473422.0, 8476449.0, 8478567.0)",
10062,1,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,"(8478550.0, 8475168.0, 8476981.0, 8477495.0, 8475233.0)","(8479353.0, 8479968.0, 8476918.0, 8479324.0, 8477950.0)",
10063,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,"(8479353.0, 8479968.0, 8476918.0, 8479324.0, 8477950.0)","(8478550.0, 8475168.0, 8476981.0, 8477495.0, 8475233.0)",
10064,0,0.0,0.0,0.042831,0.06745594,5.0,16.0,0,0,0,"(8475752.0, 8475413.0, 8478449.0, 8475906.0, 8480036.0)","(8473604.0, 8474141.0, 8470543.0, 8470281.0, 8476979.0)",
10065,1,0.042831,0.06745594,0.0,0.0,0.0,16.0,0,0,0,"(8473604.0, 8474141.0, 8470543.0, 8470281.0, 8476979.0)","(8475752.0, 8475413.0, 8478449.0, 8475906.0, 8480036.0)",
10066,0,0.0,0.0,0.0,0.0,1.0,21.0,0,1,0,"(8469455.0, 8476439.0, 8480769.0, 8480036.0, 8473933.0)","(8473573.0, 8480946.0, 8476438.0, 8470607.0, 8476886.0)",
10067,1,0.0,0.0,0.0,0.0,28.0,21.0,0,0,0,"(8473573.0, 8480946.0, 8476438.0, 8470607.0, 8476886.0)","(8469455.0, 8476439.0, 8480769.0, 8480036.0, 8473933.0)",
10068,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,"(8475794.0, 8471228.0, 8478449.0, 8480036.0, 8473933.0)","(8477401.0, 8480144.0, 8470543.0, 8470607.0, 8476886.0)",
10069,1,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,"(8477401.0, 8480144.0, 8470543.0, 8470607.0, 8476886.0)","(8475794.0, 8471228.0, 8478449.0, 8480036.0, 8473933.0)",
10070,0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,0,"(8477450.0, 8475413.0, 8475794.0, 8480036.0, 8473933.0)","(8478440.0, 8479337.0, 8477943.0, 8470281.0, 8476979.0)",
10071,1,0.0,0.0,0.0,0.0,33.0,37.0,0,0,1,"(8478440.0, 8479337.0, 8477943.0, 8470281.0, 8476979.0)","(8477450.0, 8475413.0, 8475794.0, 8480036.0, 8473933.0)",
10072,0,0.0,0.0,0.0,0.0,44.0,16.0,0,0,0,"(8475752.0, 8475413.0, 8478449.0, 8475906.0, 8476902.0)","(8473604.0, 8479465.0, 8474141.0, 8470607.0, 8476886.0)",
10073,1,0.0,0.0,0.0,0.0,0.0,16.0,0,0,1,"(8473604.0, 8479465.0, 8474141.0, 8470607.0, 8476886.0)","(8475752.0, 8475413.0, 8478449.0, 8475906.0, 8476902.0)",
10074,0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,"(8469455.0, 8476439.0, 8480769.0, 8475906.0, 8480036.0)","(8473604.0, 8479465.0, 8474141.0, 8470281.0, 8476979.0)",
