,name,enc0,enc1,enc2,enc3,enc4,enc5,enc6,enc7,enc8,enc9,enc10,enc11,enc12,enc13,enc14,enc15,pred0,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38,pred39,pred40,pred41,pred42,pred43,pred44,pred45,pred46,pred47,pred48,pred49,pred50,pred51,pred52,pred53,pred54,pred55,pred56,pred57,pred58,pred59,pred60,pred61,pred62,pred63,pred64,pred65,pred66,pred67,pred68,pred69,pred70,pred71,pred72,pred73,pred74,pred75,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,act20,act21,act22,act23,act24,act25,act26,act27,act28,act29,act30,act31,act32,act33,act34,act35,act36,act37,act38,act39,act40,act41,act42,act43,act44,act45,act46,act47,act48,act49,act50,act51,act52,act53,act54,act55,act56,act57,act58,act59,act60,act61,act62,act63,act64,act65,act66,act67,act68,act69,act70,act71,act72,act73,act74,act75
51,CLAYTON.KELLER,131.06983947753906,691.945068359375,118.81189727783203,170.78521728515625,202.2944793701172,123.10851287841797,0.0,870.41064453125,12.675374031066895,101.76200866699219,0.0,0.0,89.50791931152344,0.0,86.81759643554688,0.0,51.19349670410156,43.534976959228516,52.068782806396484,46.84192657470703,52.236412048339844,-1.25210440158844,-1.0640225410461426,23.452434539794922,27.033493041992188,43.66668701171875,36.56039810180664,54.8765754699707,48.28165817260742,4.50594425201416,10.575994491577148,-5.478341579437256,1.9612685441970825,-0.3309796452522278,-4.906582355499268,4.9883270263671875,90.44747924804688,20.35755729675293,79.00535583496094,1117.937255859375,-2.1401665210723877,-0.19296546280384064,-0.8096296787261963,-0.5299150347709656,3.9892024993896484,-7.197078227996826,5.0228495597839355,-0.6926264762878418,-2.8944129943847656,6.558471202850342,7.15268611907959,4.284365653991699,-0.01767648011445999,-1.1998412609100342,-3.0949654579162598,26.52377700805664,20.21674156188965,14.169512748718262,54.501731872558594,196.93052673339844,272.7605285644531,349.0819396972656,22.889799118041992,6.094970703125,13.531211853027344,5.251368522644043,22.355304718017578,46.4041748046875,44.51211166381836,57.255924224853516,91.73722839355469,14.504528045654297,13.218445777893066,3.916107416152954,-0.23098929226398468,10.16779899597168,30.777212142944336,77.76497650146484,-29.03575325012207,13.914382934570312,32.42790603637695,18.421388626098633,10.147067070007324,9.646333694458008,56.5037841796875,27.7803955078125,32.66718292236328,24.456748962402344,90.87541198730469,93.8846664428711,52.53615951538086,-4.631166934967041,43.4,48.34,48.0,48.52,47.65,2.04,2.66,29.2,31.21,40.94,44.35,55.67,59.06,2.34,2.57,-0.62,-2.01,-3.41,-3.39,-0.23,91.46,20.0,82.0,1113.02,-0.16,-1.46,-2.02,-0.75,-0.2,0.04,0.2,-0.88,0.58,-1.02,1.0,-0.88,-0.13,-0.02,0.18,14.0,19.0,14.0,47.0,200.0,276.0,350.0,19.49,7.0,5.07,7.06,21.0,37.0,46.0,16.0,119.0,12.0,32.0,0.0,0.0,20.0,28.0,56.0,-28.0,13.57,28.09,19.66,15.07,6.73,58.54,44.58,32.64,22.79,77.0,90.0,53.89,1.0
52,CODY.EAKIN,245.13755798339844,293.11883544921875,145.53466796875,141.31118774414062,128.52151489257812,165.19874572753906,0.0,1026.087646484375,82.66229248046875,154.9644775390625,0.0,0.0,208.15582275390625,0.0,138.1668243408203,0.0,54.96398162841797,45.31454849243164,54.522579193115234,55.886348724365234,58.21131134033203,-1.7025893926620483,-0.39718344807624817,26.495609283447266,32.9142951965332,46.75941467285156,50.111698150634766,58.59453201293945,50.084537506103516,5.51064920425415,5.4418044090271,-4.563902378082275,-2.588219404220581,2.2732980251312256,-6.641956806182861,7.8210248947143555,94.91720581054688,32.38220977783203,78.65663146972656,991.6741943359375,-2.7496588230133057,-3.7172820568084717,-1.7175260782241821,-8.799720764160156,-2.43495512008667,-3.956442356109619,7.514185428619385,-3.5385591983795166,-3.9759161472320557,3.1230313777923584,6.93995475769043,-0.7436755299568176,-5.606820106506348,-6.269067287445068,-6.433925151824951,17.393033981323242,14.916553497314453,18.932662963867188,39.05119323730469,123.41387176513672,166.86160278320312,213.6455841064453,15.442015647888184,3.8294639587402344,17.182466506958008,1.67435884475708,38.389625549316406,27.78757095336914,34.12672424316406,83.19696807861328,89.34089660644531,16.740591049194336,12.721702575683594,7.2281174659729,-1.9461888074874878,3.4105443954467773,485.4211120605469,477.5664367675781,23.702661514282227,15.605392456054688,27.41048812866211,16.937591552734375,19.003278732299805,13.917261123657227,58.789588928222656,31.812700271606445,34.401668548583984,36.516048431396484,89.07048797607422,82.46284484863281,59.65607452392578,-5.395823001861572,59.25,48.97,49.62,50.23,49.35,2.92,2.01,30.12,31.38,41.8,42.44,57.54,57.01,2.43,2.49,0.91,-1.27,-0.65,0.54,-0.06,93.6,27.0,78.0,971.3,0.79,-6.59,-8.64,-11.16,-0.57,0.36,-0.43,-3.4,3.19,-4.36,4.28,-5.85,5.31,-0.35,0.22,22.0,13.0,6.0,41.0,120.0,167.0,209.0,14.96,18.33,13.17,8.96,35.0,34.0,51.0,88.0,103.0,8.0,16.0,0.0,1.0,9.0,479.0,461.0,18.0,12.45,25.46,13.38,15.56,10.1,60.96,34.61,32.91,32.48,109.0,82.0,42.93,1.0
53,COLBY.CAVE,117.29078674316406,242.38592529296875,73.80494689941406,76.19036102294922,92.0487289428711,65.43061828613281,0.0,598.622314453125,144.6488800048828,80.84783935546875,0.0,0.0,127.90382385253906,0.0,78.29412078857422,0.0,44.53802490234375,45.28592300415039,45.77482986450195,48.25334930419922,49.08509826660156,0.1230454221367836,-1.0775901079177856,25.834949493408203,29.41861915588379,38.36415100097656,42.370849609375,51.23189163208008,52.43498611450195,3.438800811767578,2.7657687664031982,-1.9569467306137085,-3.8879234790802,0.16562968492507935,-5.361497402191162,3.1975302696228027,88.92532348632812,26.0872745513916,49.9392204284668,558.39306640625,-1.6576687097549438,-3.102978229522705,-2.4744927883148193,-3.3772788047790527,-2.6011955738067627,-2.2971160411834717,3.0717508792877197,-0.5724002122879028,-0.5864235162734985,0.24017147719860077,2.681185483932495,-2.6428072452545166,-0.758305013179779,-4.155213356018066,-0.6006110310554504,5.549422264099121,5.995761871337891,8.745955467224121,15.953714370727539,55.408958435058594,76.2067642211914,96.84022521972656,7.453505992889404,8.576377868652344,6.238330364227295,5.273707389831543,25.421960830688477,9.8004150390625,18.51314353942871,67.27332305908203,59.58692169189453,7.274449348449707,6.457405090332031,3.072313070297241,0.12111659348011017,0.7593157887458801,206.23631286621094,206.419921875,-1.0019924640655518,11.708772659301758,21.047016143798828,12.414979934692383,17.03658676147461,12.210075378417969,58.21111297607422,30.694807052612305,34.59535217285156,31.849477767944336,48.626399993896484,45.42041015625,49.40846252441406,-1.3909502029418945,40.89,51.09,51.4,50.23,49.48,1.48,2.14,31.09,29.77,41.68,39.42,54.2,53.71,2.19,2.23,-0.66,1.32,2.27,0.49,-0.05,92.8,23.0,53.0,562.88,-0.54,1.58,2.72,1.1,0.04,-0.59,-0.05,1.69,0.11,1.17,-1.55,-0.11,-1.21,-0.06,-0.1,3.0,2.0,3.0,8.0,58.0,80.0,100.0,6.71,5.17,3.75,8.39,18.0,12.0,22.0,73.0,49.0,8.0,0.0,0.0,0.0,-8.0,200.0,199.0,1.0,10.62,21.43,11.39,16.88,14.4,57.33,28.43,35.19,36.38,39.0,40.0,50.63,1.0
54,COLIN.BLACKWELL,0.0,91.76993560791016,56.737728118896484,0.0,59.08443069458008,30.607669830322266,0.0,209.2660369873047,272.5852966308594,0.0,0.0,0.0,0.0,0.0,29.41809844970703,0.0,44.02301788330078,50.76628875732422,47.53487014770508,51.992393493652344,51.134620666503906,1.7930958271026611,-0.7607400417327881,28.060791015625,31.5169620513916,40.53003692626953,39.390403747558594,53.5001335144043,57.802764892578125,1.766575574874878,1.425276279449463,-2.2664794921875,-0.7438880205154419,-2.238962173461914,-4.914579391479492,-1.2934716939926147,98.61063385009766,23.43277931213379,10.298876762390137,42.733802795410156,-1.8491630554199219,-1.113076090812683,-0.08849677443504333,-0.6310980319976807,-0.3337154984474182,0.1292911022901535,-0.042799703776836395,1.1489099264144897,-0.7923357486724854,-0.3885933756828308,-0.6252384781837463,-2.3024981021881104,2.048959732055664,-1.8313953876495361,0.02977767586708069,-0.27744677662849426,1.0206055641174316,0.01763118803501129,-1.690085768699646,6.5682053565979,12.281620979309082,16.18182373046875,-0.09593677520751953,9.872489929199219,2.5889103412628174,9.618128776550293,2.7087879180908203,-4.231161117553711,0.33543661236763,18.93646812438965,11.337855339050293,-0.6035104393959045,0.3235573172569275,-0.902874767780304,-0.6855635643005371,0.6761382222175598,15.057456970214844,25.26784896850586,-13.059879302978516,8.539515495300293,21.504812240600586,10.540325164794922,14.821837425231934,11.219734191894531,66.90238952636719,32.93166732788086,38.495277404785156,32.50766372680664,1.789188027381897,3.6338300704956055,49.4662971496582,-0.2934008240699768,0.0,52.57,57.34,57.94,53.54,0.0,0.99,32.25,29.09,48.75,36.27,72.16,52.38,2.39,2.08,-0.99,3.15,12.48,19.79,0.32,96.59,25.0,6.0,56.92,-1.25,-1.19,6.3,12.35,0.19,-2.31,-1.06,-0.69,0.5,3.42,-2.88,12.09,-0.26,-0.05,-0.25,0.0,0.0,0.0,0.0,5.0,9.0,12.0,0.71,0.0,0.0,7.89,3.0,3.0,2.0,10.0,12.0,1.0,1.0,0.0,0.0,0.0,13.0,16.0,-3.0,9.49,21.28,10.98,12.2,9.76,67.07,48.0,24.0,28.0,4.0,9.0,69.23,0.0
55,COLIN.WHITE2,178.74510192871094,308.55572509765625,99.15995788574219,140.1663055419922,144.82643127441406,128.95358276367188,0.0,952.1141967773438,53.36720657348633,115.25299835205078,0.0,0.0,131.4453582763672,0.0,96.4690170288086,0.0,46.904632568359375,46.26354217529297,49.26087188720703,45.27500534057617,52.27335739135742,-1.4268237352371216,-0.2784290015697479,23.300174713134766,29.413427352905273,41.932498931884766,39.68437576293945,50.747154235839844,48.78910446166992,4.150938034057617,9.89804744720459,-2.130925178527832,0.3697356581687927,0.16697914898395538,-6.252583026885986,4.057809352874756,90.34837341308594,20.962677001953125,68.16641998291016,952.0220336914062,-1.323288083076477,-2.0313799381256104,0.39131438732147217,-0.5018069744110107,0.9229010939598083,-5.241563320159912,2.3493974208831787,-3.2945919036865234,-5.526381015777588,2.3717496395111084,5.6359148025512695,3.7913594245910645,-2.2333054542541504,-4.715609073638916,-1.4301717281341553,17.60784339904785,15.944694519042969,16.705461502075195,41.36080551147461,126.85692596435547,176.0540313720703,231.04676818847656,18.16623878479004,10.129834175109863,14.988848686218262,4.081379413604736,31.61668586730957,34.194671630859375,37.22590255737305,46.13356399536133,71.94230651855469,13.471917152404785,10.876245498657227,4.840765476226807,-5.307118892669678,6.370378017425537,382.1726989746094,438.0602111816406,-42.442203521728516,14.082664489746094,29.363910675048828,16.080322265625,14.00896167755127,15.001996040344238,51.58024978637695,29.005502700805664,32.57260513305664,28.12118148803711,76.22209930419922,77.3930435180664,50.63394546508789,-3.7309718132019043,43.64,46.49,47.12,46.9,51.25,2.58,3.33,29.59,34.06,41.2,46.23,55.62,62.98,2.5,2.38,-0.75,-4.47,-5.03,-7.36,0.12,90.23,21.0,71.0,949.78,-0.24,1.14,2.43,4.18,0.32,-0.12,0.12,0.3,-0.84,0.56,-1.87,1.71,-2.47,0.05,-0.27,14.0,13.0,14.0,41.0,123.0,185.0,228.0,16.71,11.38,7.57,9.03,35.0,38.0,21.0,23.0,75.0,12.0,22.0,0.0,0.0,10.0,379.0,420.0,-41.0,13.38,27.13,13.04,19.84,13.12,54.01,30.0,35.88,34.12,74.0,62.0,45.59,0.0
56,COLIN.WILSON,89.66132354736328,479.398681640625,66.19658660888672,98.06982421875,130.5460662841797,49.2526741027832,0.0,614.7825927734375,107.88096618652344,75.72108459472656,0.0,0.0,92.6434326171875,0.0,72.15904235839844,0.0,47.900691986083984,47.3572883605957,48.17502212524414,48.95553207397461,50.720882415771484,1.4583194255828857,-0.1570296287536621,25.526348114013672,30.8485107421875,40.48391342163086,38.97364807128906,51.6888542175293,52.16277313232422,1.6798007488250732,4.757204532623291,-1.6146574020385742,1.097947120666504,-1.6941083669662476,-4.198988914489746,0.8384246826171875,92.28824615478516,22.18722152709961,58.667457580566406,731.2731323242188,-0.8587735295295715,-1.5297311544418335,0.8004924058914185,-2.3930470943450928,0.31965601444244385,-1.5464533567428589,0.07817919552326202,-1.365844488143921,-2.2712528705596924,0.85844886302948,1.9980930089950562,0.9101123809814453,-0.31581878662109375,-1.9393610954284668,-2.0463690757751465,11.584885597229004,11.274649620056152,8.310860633850098,26.859634399414062,98.07144927978516,137.69407653808594,176.11154174804688,11.823055267333984,7.871616840362549,9.069765090942383,6.558769702911377,22.828998565673828,21.898683547973633,23.664838790893555,63.02168273925781,68.59553527832031,9.926314353942871,10.888050079345703,2.5484447479248047,-1.800400733947754,3.431718111038208,19.079439163208008,42.28361511230469,-18.24173927307129,11.550637245178223,25.32445526123047,12.572568893432617,14.285457611083984,11.973694801330566,57.47415542602539,30.015380859375,33.779537200927734,31.18826675415039,59.46510314941406,61.3289909362793,49.28877258300781,-0.05539681762456894,44.42,49.12,48.85,47.94,47.97,2.23,2.79,30.16,31.23,40.3,42.19,54.85,59.56,2.1,2.27,-0.56,-1.07,-1.89,-4.71,-0.18,91.06,28.0,65.0,732.42,-0.51,-1.65,-1.72,-3.42,-0.16,-0.1,0.41,-1.02,0.63,-1.3,0.42,-1.64,1.78,-0.19,-0.03,12.0,4.0,11.0,27.0,104.0,140.0,171.0,10.55,11.54,8.57,7.54,31.0,10.0,16.0,55.0,64.0,4.0,14.0,0.0,0.0,10.0,20.0,32.0,-12.0,11.27,23.89,13.84,16.46,11.23,58.47,32.62,32.91,34.47,59.0,56.0,48.7,1.0
57,COLTON.SCEVIOUR,72.419677734375,410.6852722167969,89.4739990234375,104.30068969726562,134.72862243652344,59.266273498535156,0.0,573.145751953125,148.860107421875,88.30760192871094,0.0,0.0,66.52687072753906,0.0,44.23656463623047,0.0,49.22941589355469,52.27265930175781,48.50375747680664,51.95060348510742,52.969154357910156,-0.6687405705451965,5.00469446182251,32.71341323852539,31.82689666748047,46.633209228515625,43.48893356323242,56.43335723876953,55.00507354736328,4.99156379699707,0.28729063272476196,-0.3436327576637268,-0.363442987203598,3.806208372116089,2.4440929889678955,-1.5083669424057007,92.61405944824219,24.193735122680664,54.9631462097168,603.8601684570312,-3.176334857940674,0.004425338935106993,3.496462821960449,0.5983993411064148,-2.764052629470825,3.285930871963501,0.14173975586891174,1.2463189363479614,-4.903838157653809,1.1508132219314575,-1.4356865882873535,2.5592763423919678,-2.0680394172668457,-1.5952727794647217,-1.7527875900268555,10.699087142944336,5.174126148223877,7.849254608154297,18.54218292236328,102.83004760742188,137.4443359375,182.64878845214844,9.79520034790039,7.1566596031188965,8.86005973815918,5.652322292327881,28.547710418701172,19.24309730529785,20.55710792541504,75.98566436767578,71.10043334960938,11.57913875579834,12.59359359741211,0.92319655418396,-4.468235969543457,1.026828408241272,37.14052963256836,69.22410583496094,-35.689083099365234,11.114045143127441,23.131628036499023,12.7697172164917,20.096715927124023,10.102331161499023,57.36459732055664,39.28010177612305,35.5388069152832,29.33407974243164,49.82658004760742,47.60203552246094,49.20512390136719,-3.490011215209961,49.04,50.61,49.5,47.95,50.09,2.38,2.47,28.98,28.28,40.31,41.12,53.13,57.68,2.28,2.28,-0.09,0.7,-0.81,-4.54,0.01,91.26,29.0,59.0,584.93,0.47,0.53,-0.64,-2.87,0.2,0.18,-0.29,-1.32,-1.85,-1.17,-0.52,-1.33,1.54,0.08,-0.12,5.0,8.0,2.0,15.0,116.0,146.0,172.0,9.4,4.31,3.42,6.44,58.0,24.0,18.0,89.0,61.0,0.0,7.0,1.0,1.0,7.0,39.0,71.0,-32.0,9.91,20.49,11.17,19.05,8.5,61.29,28.23,40.96,30.81,57.0,47.0,45.19,0.0
58,COLTON.SISSONS,243.0501708984375,323.4121398925781,152.70867919921875,119.66130065917969,105.74774169921875,140.25619506835938,0.0,944.4633178710938,84.74473571777344,157.39109802246094,0.0,0.0,220.01918029785156,0.0,129.96029663085938,0.0,51.19692611694336,47.24187469482422,49.00840759277344,54.917850494384766,56.49322509765625,-0.79808509349823,0.9806869626045227,27.747745513916016,33.36709976196289,46.81847381591797,45.14327621459961,55.44147491455078,48.54749298095703,4.445806503295898,2.1478323936462402,-2.996018409729004,0.9686079621315002,3.971505880355835,-2.6278750896453857,2.7163543701171875,91.7739486694336,29.89510726928711,78.39356994628906,938.1831665039062,-3.4608795642852783,-2.441436529159546,2.977213144302368,-5.935433864593506,-3.1267647743225098,1.0399492979049683,3.159025192260742,-1.8878103494644165,-6.341553211212158,2.000349521636963,2.812195301055908,1.3137651681900024,-4.540025234222412,-5.953941345214844,-6.1110076904296875,13.856163024902344,12.803621292114258,16.62679672241211,30.191537857055664,109.20283508300781,148.27053833007812,193.99481201171875,12.825193405151367,5.002399921417236,14.552667617797852,3.9873883724212646,45.32738494873047,23.204044342041016,28.25121307373047,98.8297348022461,93.61688232421875,17.691043853759766,14.936314582824707,4.537125110626221,-5.784651756286621,0.6658682227134705,425.0466613769531,381.7347717285156,51.825218200683594,12.692276954650879,25.38797378540039,11.964427947998047,18.920900344848633,15.279474258422852,53.669105529785156,31.913774490356445,32.02554702758789,36.493553161621094,82.70697021484375,76.92436981201172,51.29437255859375,-4.870308876037598,59.7,52.42,51.88,50.26,49.89,2.52,1.7,28.96,26.29,40.48,37.54,54.17,53.61,2.2,2.21,0.82,2.67,2.94,0.55,-0.01,93.52,24.0,75.0,918.02,0.43,0.64,-0.12,-2.84,-0.03,0.04,-0.39,-2.94,-3.58,-3.55,-3.43,-4.12,-1.27,-0.21,-0.18,15.0,8.0,7.0,30.0,111.0,160.0,197.0,17.07,13.51,9.38,10.67,52.0,25.0,35.0,109.0,91.0,9.0,5.0,1.0,1.0,-4.0,421.0,372.0,49.0,12.24,25.76,10.93,18.09,19.29,51.69,22.05,32.63,45.32,106.0,82.0,43.62,0.0
59,CONNOR.MCDAVID,235.8204803466797,539.3910522460938,194.26568603515625,247.94569396972656,241.27354431152344,223.3971405029297,0.0,1300.467529296875,0.0,147.3176727294922,0.0,0.0,114.9543685913086,0.0,135.9520263671875,0.0,62.7078742980957,51.39384078979492,61.82765197753906,54.93891143798828,60.682403564453125,1.2480831146240234,-1.2435282468795776,28.731361389160156,35.71648025512695,49.06022262573242,52.163150787353516,64.75994110107422,55.152305603027344,2.591740131378174,11.940347671508789,-0.2521824240684509,1.044621229171753,1.7218276262283325,-1.9694472551345825,9.334012031555176,98.66828918457031,24.346317291259766,90.08759307861328,1389.4549560546875,2.0402543544769287,-2.990680694580078,-0.25858569145202637,-3.4685730934143066,-0.5007047653198242,-7.995380401611328,3.7498114109039307,-4.500737190246582,-0.8828820586204529,4.69618034362793,9.75535774230957,5.726511478424072,-4.9466376304626465,-4.564342498779297,-3.3920483589172363,33.49650955200195,29.7182559967041,24.967390060424805,82.44059753417969,249.29266357421875,346.78955078125,440.0328369140625,33.78297805786133,9.337824821472168,20.339189529418945,0.30113717913627625,30.172082901000977,59.68449020385742,61.061485290527344,41.705047607421875,89.52156829833984,17.35788917541504,20.2407283782959,9.480873107910156,-1.5407809019088745,10.56691837310791,437.02874755859375,514.7109985351562,-58.52653884887695,21.096660614013672,34.54627227783203,23.397611618041992,18.64098358154297,13.297843933105469,56.12522888183594,36.63589096069336,35.19453811645508,30.10433006286621,109.74057006835938,120.10688018798828,67.72291564941406,1.290800929069519,50.21,48.06,48.84,49.35,47.03,3.37,3.34,31.78,34.35,44.1,46.19,58.13,59.66,2.71,3.05,0.03,-2.57,-2.09,-1.53,-0.34,90.28,21.0,78.0,1362.35,0.53,1.15,2.71,4.36,-0.02,1.09,0.56,3.48,2.33,5.23,2.52,5.8,1.44,0.4,0.42,41.0,57.0,18.0,116.0,240.0,327.0,423.0,33.83,17.08,12.54,10.35,30.0,89.0,99.0,39.0,108.0,10.0,36.0,0.0,0.0,26.0,428.0,490.0,-62.0,17.47,35.53,17.53,20.73,10.7,51.05,36.78,34.44,28.78,113.0,125.0,52.52,1.0
60,CORBAN.KNIGHT,33.90411376953125,133.70054626464844,42.71660232543945,15.240927696228027,46.26304244995117,39.393184661865234,0.0,303.40240478515625,212.45082092285156,15.30314826965332,0.0,0.0,46.00345230102539,0.0,58.343082427978516,0.0,42.3414421081543,44.19142532348633,47.77263641357422,43.87592315673828,45.140193939208984,0.7112612724304199,1.2242597341537476,22.88287925720215,26.850927352905273,33.81990051269531,38.57545852661133,46.33810806274414,52.010398864746094,2.080646276473999,4.888136386871338,-1.240211009979248,-3.9633090496063232,-5.410095691680908,-7.610129356384277,2.2273197174072266,89.22306060791016,23.127849578857422,21.52286148071289,208.43565368652344,-0.03818955272436142,-2.195155620574951,-4.0581159591674805,-4.049705982208252,0.5310755968093872,-3.544764518737793,1.6039485931396484,-3.213855028152466,-0.26837223768234253,-1.940694808959961,1.4901611804962158,-3.8813390731811523,-1.0987873077392578,0.07107818126678467,-0.16668060421943665,1.886227011680603,0.9357027411460876,0.6959680318832397,4.400777816772461,13.000664710998535,20.361379623413086,21.06148338317871,2.3024301528930664,6.607903003692627,7.014974117279053,4.939195156097412,5.081043720245361,3.6263294219970703,6.70681619644165,21.29887580871582,19.605592727661133,1.5577125549316406,0.22571846842765808,2.757158041000366,1.9120965003967285,1.5188078880310059,64.93975830078125,63.37589645385742,5.616771697998047,10.65449333190918,20.258453369140625,13.889660835266113,14.335333824157715,10.119826316833496,59.540367126464844,27.650407791137695,34.605682373046875,31.53439712524414,18.7592830657959,16.907854080200195,49.90959548950195,0.7595239281654358,33.64,45.49,40.98,39.47,39.23,1.19,2.35,25.7,30.8,32.46,46.74,44.28,67.91,1.77,2.74,-1.16,-5.1,-14.28,-23.64,-0.97,92.38,28.0,23.0,199.58,-0.57,-0.28,-7.83,-14.56,-0.6,-1.11,-0.53,-2.49,-2.21,-6.14,1.69,-8.6,5.96,-0.44,0.15,1.0,1.0,2.0,4.0,15.0,19.0,24.0,1.13,6.67,5.26,5.95,13.0,2.0,6.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,63.0,58.0,5.0,8.68,17.64,7.92,20.75,12.83,58.49,21.82,40.61,37.58,21.0,11.0,34.38,0.0
